-1.100556347000596156e-03
1.690018838502454698e-03
1.253014641569003863e-03
-2.645762765698354835e-03
6.147431662987507634e-04
1.050821384857265894e-02
-5.710565928113109065e-04
3.354417872405024252e-03
-1.062827761626357337e-02
-2.474755045760034140e-03
